,kVp_kV,InherentFiltration_mmAl,AddedFiltration_mmCu,AddedFiltration_mmAl,AddedFiltration_mmAir,DeviceModel,AcquisitionPlane,AnodeAngle_deg,HVL_mmAl,LabName,MeasurementDate
274,59.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,5.123854020461937,U104,20180412
275,59.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,6.3098419177024825,U104,20180412
276,59.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,2.7030183548011415,U104,20180412
277,59.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,3.670089535824226,U104,20180412
278,59.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,5.2202258393203005,U104,20180412
279,59.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,6.350997615225429,U104,20180412
280,60.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.366142864825813,U104,20180412
281,60.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,3.4948126542436087,U104,20180412
282,60.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,5.220328836760457,U104,20180412
283,60.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,6.434562204258223,U104,20180412
284,60.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,2.747273541039839,U104,20180412
285,60.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,3.7341911659282716,U104,20180412
286,60.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,5.318852914902945,U104,20180412
287,60.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,6.476716339981006,U104,20180412
288,61.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.4033634537822466,U104,20180412
289,61.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,3.5536157032570412,U104,20180412
290,61.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,5.315435544303068,U104,20180412
291,61.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,6.557178463761214,U104,20180412
292,61.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,2.7911884691884246,U104,20180412
293,61.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,3.797616739917614,U104,20180412
294,61.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,5.416060796856538,U104,20180412
295,61.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,6.60030598429611,U104,20180412
296,62.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.440368257460162,U104,20180412
297,62.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,3.611860054823597,U104,20180412
298,62.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,5.409218971907466,U104,20180412
299,62.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,6.6777537904939495,U104,20180412
300,62.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,2.8347856934768765,U104,20180412
301,62.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,3.8603962943576877,U104,20180412
302,62.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,5.511895455632565,U104,20180412
303,62.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,6.721829615796328,U104,20180412
304,63.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.4771895621475526,U104,20180412
305,63.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,3.6695985606015604,U104,20180412
306,63.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,5.501766322187584,U104,20180412
307,63.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,6.796394593596106,U104,20180412
308,63.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,2.878104442185991,U104,20180412
309,63.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,3.9225871490202366,U104,20180412
310,63.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,5.60644596581776,U104,20180412
311,63.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,6.841393496457801,U104,20180412
312,64.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.5138516278724805,U104,20180412
313,64.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,3.7268703433141277,U104,20180412
314,64.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,5.593146885116969,U104,20180412
315,64.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,6.913200804601246,U104,20180412
316,64.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,2.921173833853673,U104,20180412
317,64.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,3.98423229423003,U104,20180412
318,64.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,5.699784044119013,U104,20180412
319,64.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,6.959099419396637,U104,20180412
320,65.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.5503696232329816,U104,20180412
321,65.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,3.7837075405608136,U104,20180412
322,65.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,5.683418127528988,U104,20180412
323,65.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,7.028259500373494,U104,20180412
324,65.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,2.964015311218305,U104,20180412
325,65.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.045367608266598,U104,20180412
326,65.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,5.791969480021736,U104,20180412
327,65.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,7.075036836984451,U104,20180412
328,66.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.586756208404917,U104,20180412
329,66.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,3.8401323388985347,U104,20180412
330,66.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,5.772607965052721,U104,20180412
331,66.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,7.14159013778726,U104,20180412
332,66.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.006644952601704,U104,20180412
333,66.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.106017181130673,U104,20180412
334,66.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,5.8830297806876315,U104,20180412
335,66.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,7.189224165506643,U104,20180412
336,67.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.623023027883837,U104,20180412
337,67.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,3.8961533978645004,U104,20180412
338,67.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,5.8607213072489035,U104,20180412
339,67.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,7.253174914919107,U104,20180412
340,67.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.0490738254792413,U104,20180412
341,67.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.166188695666535,U104,20180412
342,67.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,5.972968775126197,U104,20180412
343,67.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,7.30164050581203,U104,20180412
344,68.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.659178684867799,U104,20180412
345,68.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,3.9517865164962913,U104,20180412
346,68.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,5.947763683872167,U104,20180412
347,68.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,7.362995376059703,U104,20180412
348,68.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.0913132770513667,U104,20180412
349,68.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.2258988156305755,U104,20180412
350,68.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.061789922711656,U104,20180412
351,68.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,7.412265914003477,U104,20180412
352,69.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.695241319093692,U104,20180412
353,69.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.00704928980744,U104,20180412
354,69.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.033752804753175,U104,20180412
355,69.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,7.471080129564325,U104,20180412
356,69.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.1333825625376335,U104,20180412
357,69.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.285164192955763,U104,20180412
358,69.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.149511746359813,U104,20180412
359,69.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,7.5211294085605065,U104,20180412
360,70.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.731335983958675,U104,20180412
361,70.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.062193073671031,U104,20180412
362,70.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.119144151238073,U104,20180412
363,70.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,7.577948821093696,U104,20180412
364,70.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.1754446225891497,U104,20180412
365,70.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.34426531588342,U104,20180412
366,70.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.236598736948141,U104,20180412
367,70.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,7.628750450709329,U104,20180412
368,71.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.7696695871393233,U104,20180412
369,71.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.121427855352104,U104,20180412
370,71.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.211155699834333,U104,20180412
371,71.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,7.691312279007017,U104,20180412
372,71.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.2203214698676876,U104,20180412
373,71.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.407850229374535,U104,20180412
374,71.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.330390379813341,U104,20180412
375,71.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,7.742798940361269,U104,20180412
376,72.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.807754770406096,U104,20180412
377,72.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.179840794071403,U104,20180412
378,72.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.300686327996718,U104,20180412
379,72.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,7.800311791740754,U104,20180412
380,72.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.2647981392476373,U104,20180412
381,72.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.470450043375653,U104,20180412
382,72.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.421574912711691,U104,20180412
383,72.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,7.852409378589326,U104,20180412
384,73.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.8455903101917466,U104,20180412
385,73.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.237452580401761,U104,20180412
386,73.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.387894631147211,U104,20180412
387,73.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,7.9054137158570335,U104,20180412
388,73.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.3088778989036287,U104,20180412
389,73.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.532094180323206,U104,20180412
390,73.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.5103258855817785,U104,20180412
391,73.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,7.958064199901306,U104,20180412
392,74.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.8831905344758275,U104,20180412
393,74.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.294301870983846,U104,20180412
394,74.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.472943499076357,U104,20180412
395,74.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.00703941298682,U104,20180412
396,74.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.3525813394650528,U104,20180412
397,74.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.592829697749034,U104,20180412
398,74.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.596819514533783,U104,20180412
399,74.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.060198106548524,U104,20180412
400,75.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.9205672064398076,U104,20180412
401,75.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.3504269864144005,U104,20180412
402,75.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.556004237637892,U104,20180412
403,75.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.105587341108151,U104,20180412
404,75.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.3959253383547616,U104,20180412
405,75.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.652705357652133,U104,20180412
406,75.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.681239961363818,U104,20180412
407,75.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.159220666689745,U104,20180412
408,76.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,2.9608359418081016,U104,20180412
409,76.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.410902675614844,U104,20180412
410,76.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.644091398477199,U104,20180412
411,76.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.20683316362816,U104,20180412
412,76.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.442660112440066,U104,20180412
413,76.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.717169572603728,U104,20180412
414,76.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.770613862150373,U104,20180412
415,76.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.260797534149802,U104,20180412
416,77.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.0008419563821755,U104,20180412
417,77.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.470429543431905,U104,20180412
418,77.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.72955118757968,U104,20180412
419,77.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.30425333274286,U104,20180412
420,77.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.4889475615441836,U104,20180412
421,77.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.7804989636541135,U104,20180412
422,77.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.857254481948195,U104,20180412
423,77.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.3585224799538,U104,20180412
424,78.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.0405942154569807,U104,20180412
425,78.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.529063594638443,U104,20180412
426,78.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.812621889171929,U104,20180412
427,78.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.398352102587733,U104,20180412
428,78.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.53480848617377,U104,20180412
429,78.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.842764705223191,U104,20180412
430,78.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,6.941417089138691,U104,20180412
431,78.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.45291093453253,U104,20180412
432,79.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.0801080696996754,U104,20180412
433,79.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.586857790764364,U104,20180412
434,79.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.893519364211702,U104,20180412
435,79.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.48955292495896,U104,20180412
436,79.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.5802671659698957,U104,20180412
437,79.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.9040330840862145,U104,20180412
438,79.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.0233320509497155,U104,20180412
439,79.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.54439433318312,U104,20180412
440,80.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.1194113470002036,U104,20180412
441,80.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.643868172409673,U104,20180412
442,80.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,6.9724315909873065,U104,20180412
443,80.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.578205494741182,U104,20180412
444,80.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.6253576950904156,U104,20180412
445,80.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,4.9643706793958415,U104,20180412
446,80.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.103199033902078,U104,20180412
447,80.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.633328092919408,U104,20180412
448,81.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.1611594067382245,U104,20180412
449,81.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.704460663731677,U104,20180412
450,81.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.054562164998241,U104,20180412
451,81.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.667220503240747,U104,20180412
452,81.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.67332355566787,U104,20180412
453,81.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.028425298424079,U104,20180412
454,81.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.186147074017714,U104,20180412
455,81.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.722485720405997,U104,20180412
456,82.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.202619625899209,U104,20180412
457,82.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.764046239766088,U104,20180412
458,82.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.134247612262017,U104,20180412
459,82.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.753294464977683,U104,20180412
460,82.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.7208040517757413,U104,20180412
461,82.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.091289965500699,U104,20180412
462,82.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.266580953636127,U104,20180412
463,82.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.80870991736618,U104,20180412
464,83.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.243805005418962,U104,20180412
465,83.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.8226889255873235,U104,20180412
466,83.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.211715808458585,U104,20180412
467,83.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.836779100995416,U104,20180412
468,83.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.7678241566261605,U104,20180412
469,83.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.153044952054715,U104,20180412
470,83.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.344739874241318,U104,20180412
471,83.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.892354361938482,U104,20180412
472,84.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.2847297233352717,U104,20180412
473,84.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.880448222450963,U104,20180412
474,84.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.287168759800748,U104,20180412
475,84.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.917976664505725,U104,20180412
476,84.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.8144093343708194,U104,20180412
477,84.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.213763904141705,U104,20180412
478,84.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.420835561970851,U104,20180412
479,84.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,8.973722485117301,U104,20180412
480,85.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.3254101097302855,U104,20180412
481,85.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.937376478537935,U104,20180412
482,85.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.360777976258993,U104,20180412
483,85.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,8.997135035057926,U104,20180412
484,85.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.860584433921641,U104,20180412
485,85.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.273510898065191,U104,20180412
486,85.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.495047462248054,U104,20180412
487,85.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.053062795495865,U104,20180412
488,86.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.365859215278053,U104,20180412
489,86.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,4.993527409442577,U104,20180412
490,86.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.43270502296399,U104,20180412
491,86.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,9.07447595194056,U104,20180412
492,86.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.9063728245846714,U104,20180412
493,86.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.3323515991753005,U104,20180412
494,86.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.567543798034658,U104,20180412
495,86.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.130597369295598,U104,20180412
496,87.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.4060968825024784,U104,20180412
497,87.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,5.048945405628652,U104,20180412
498,87.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.503076618026392,U104,20180412
499,87.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,9.150169146015259,U104,20180412
500,87.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.951800349911193,U104,20180412
501,87.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.390338477818013,U104,20180412
502,87.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.638456566254498,U104,20180412
503,87.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.206495860001695,U104,20180412
504,88.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.4461305388875187,U104,20180412
505,88.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,5.1036747928195725,U104,20180412
506,88.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.5720248838401245,U104,20180412
507,88.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,9.224383157704452,U104,20180412
508,88.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,3.9968835795237316,U104,20180412
509,88.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.447526539518019,U104,20180412
510,88.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.7079226853502725,U104,20180412
511,88.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.280926673017774,U104,20180412
512,89.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.485978725190315,U104,20180412
513,89.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,5.157754178909064,U104,20180412
514,89.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.639654959055858,U104,20180412
515,89.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,9.29725088516622,U104,20180412
516,89.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,4.041645777088055,U104,20180412
517,89.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.50396109174603,U104,20180412
518,89.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.776051319236833,U104,20180412
519,89.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.354022392191643,U104,20180412
520,90.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.5256495354610036,U104,20180412
521,90.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,5.211221001739119,U104,20180412
522,90.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.706062898032671,U104,20180412
523,90.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,9.368885916045281,U104,20180412
524,90.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,4.0861030900186455,U104,20180412
525,90.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.559687469414941,U104,20180412
526,90.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.842941433886145,U104,20180412
527,90.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.425896200233497,U104,20180412
528,91.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.5675502549681117,U104,20180412
529,91.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,5.267461978485451,U104,20180412
530,91.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.773971949457438,U104,20180412
531,91.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,9.439445742043231,U104,20180412
532,91.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,4.133056680836533,U104,20180412
533,91.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.618179233734981,U104,20180412
534,91.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.911173182132733,U104,20180412
535,91.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.496591382662256,U104,20180412
536,92.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.6092060141923743,U104,20180412
537,92.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,5.322931106459995,U104,20180412
538,92.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.840438404559443,U104,20180412
539,92.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,9.508664727835802,U104,20180412
540,92.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,4.179608981410619,U104,20180412
541,92.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.675786041213006,U104,20180412
542,92.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,7.977949127714281,U104,20180412
543,92.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.565963030049389,U104,20180412
544,93.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.6506258468988353,U104,20180412
545,93.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,5.377667387924008,U104,20180412
546,93.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.905570117434166,U104,20180412
547,93.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,9.576657172433078,U104,20180412
548,93.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,4.225775685020738,U104,20180412
549,93.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.73255592281457,U104,20180412
550,93.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.043379974182095,U104,20180412
551,93.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.634123778955367,U104,20180412
552,94.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.6918233159765648,U104,20180412
553,94.0,3.1,0.1,0,750,Allura Clarity,Plane B,11,5.43171291179942,U104,20180412
554,94.0,3.1,0.4,0,750,Allura Clarity,Plane B,11,7.969470065111317,U104,20180412
555,94.0,3.1,0.9,0,750,Allura Clarity,Plane B,11,9.643525646336373,U104,20180412
556,94.0,3.1,0.0,1,750,Allura Clarity,Plane B,11,4.271577351223516,U104,20180412
557,94.0,3.1,0.1,1,750,Allura Clarity,Plane B,11,5.788539491578495,U104,20180412
558,94.0,3.1,0.4,1,750,Allura Clarity,Plane B,11,8.10757070868865,U104,20180412
559,94.0,3.1,0.9,1,750,Allura Clarity,Plane B,11,9.70117468610056,U104,20180412
560,95.0,3.1,0.0,0,750,Allura Clarity,Plane B,11,3.7328202609574315,U104,20180412
