,kVp_kV,InherentFiltration_mmAl,AddedFiltration_mmCu,AddedFiltration_mmAl,AddedFiltration_mmAir,DeviceModel,AcquisitionPlane,AnodeAngle_deg,HVL_mmAl,LabName,MeasurementDate
553,94.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.615586611258001,U601,20180418
554,94.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.039648057383209,U601,20180418
555,94.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.672597554381595,U601,20180418
556,94.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.527805789175787,U601,20180418
557,94.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,5.951665718773358,U601,20180418
558,94.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.173359056187682,U601,20180418
559,94.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.729272302025716,U601,20180418
560,95.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.037487409602657,U601,20180418
561,95.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.669953875359349,U601,20180418
562,95.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.102550840893489,U601,20180418
563,95.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.738526994385218,U601,20180418
564,95.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.575102741457685,U601,20180418
565,95.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.00769532912802,U601,20180418
566,95.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.236533323496039,U601,20180418
567,95.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.795398566993367,U601,20180418
568,96.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.080605489322798,U601,20180418
569,96.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.723665981956929,U601,20180418
570,96.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.164385563603377,U601,20180418
571,96.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.803509317199849,U601,20180418
572,96.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.62201626448218,U601,20180418
573,96.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.062992543125777,U601,20180418
574,96.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.298636426962387,U601,20180418
575,96.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.860589281654013,U601,20180418
576,97.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.123466399523895,U601,20180418
577,97.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.7767553034293035,U601,20180418
578,97.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.22523228053177,U601,20180418
579,97.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.867597900970965,U601,20180418
580,97.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.668556699697988,U601,20180418
581,97.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.117598629573494,U601,20180418
582,97.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.35974813881282,U601,20180418
583,97.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.924896403089384,U601,20180418
584,98.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.166076823633202,U601,20180418
585,98.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.829224637643486,U601,20180418
586,98.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.28514890980709,U601,20180418
587,98.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.930884288639902,U601,20180418
588,98.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.714727752597533,U601,20180418
589,98.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.171518588759948,U601,20180418
590,98.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.419931163654697,U601,20180418
591,98.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,9.988410720262697,U601,20180418
592,99.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.208508483065983,U601,20180418
593,99.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.881180989293192,U601,20180418
594,99.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.344185121189282,U601,20180418
595,99.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,9.993347576905231,U601,20180418
596,99.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.760618965705476,U601,20180418
597,99.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.224859101782519,U601,20180418
598,99.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.479229184145794,U601,20180418
599,99.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.051109572110871,U601,20180418
600,100.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.250629796575756,U601,20180418
601,100.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.932519583358681,U601,20180418
602,100.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.402389276252881,U601,20180418
603,100.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.055109160031854,U601,20180418
604,100.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.8060968508845665,U601,20180418
605,100.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.277531959870536,U601,20180418
606,100.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.537699051322273,U601,20180418
607,100.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.113115283148861,U601,20180418
608,101.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.296101481884008,U601,20180418
609,101.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,5.987208077584988,U601,20180418
610,101.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.461671739725979,U601,20180418
611,101.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.115081085404311,U601,20180418
612,101.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.855041171750701,U601,20180418
613,101.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.333406917318827,U601,20180418
614,101.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.597042354416304,U601,20180418
615,101.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.173230621974083,U601,20180418
616,102.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.341262631218868,U601,20180418
617,102.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.041183700545415,U601,20180418
618,102.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.519944117830597,U601,20180418
619,102.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.174258802679502,U601,20180418
620,102.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.903543063043257,U601,20180418
621,102.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.388499726825763,U601,20180418
622,102.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.655380930668631,U601,20180418
623,102.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.232565636150673,U601,20180418
624,103.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.386113094807606,U601,20180418
625,103.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.094422640041633,U601,20180418
626,103.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.577196029152843,U601,20180418
627,103.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.23265549445457,U601,20180418
628,103.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.951593412922921,U601,20180418
629,103.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.442784037535493,U601,20180418
630,103.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.71270669239093,U601,20180418
631,103.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.29113372326698,U601,20180418
632,104.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.430682887163322,U601,20180418
633,104.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.147016825291683,U601,20180418
634,104.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.633562365058081,U601,20180418
635,104.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.29033103438191,U601,20180418
636,104.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,4.999240273600051,U601,20180418
637,104.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.496364505943118,U601,20180418
638,104.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.769152007008643,U601,20180418
639,104.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.348990528142018,U601,20180418
640,105.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.474975376276155,U601,20180418
641,105.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.198992039330673,U601,20180418
642,105.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.68910008675233,U601,20180418
643,105.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.347372163379994,U601,20180418
644,105.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.046495075384516,U601,20180418
645,105.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.549271114547864,U601,20180418
646,105.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.824775899752703,U601,20180418
647,105.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.406223785730422,U601,20180418
648,106.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.519048356718723,U601,20180418
649,106.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.250405308314982,U601,20180418
650,106.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.743846024493724,U601,20180418
651,106.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.403778995790171,U601,20180418
652,106.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.093417191829901,U601,20180418
653,106.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.601558670918244,U601,20180418
654,106.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.8796134581,U601,20180418
655,106.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.46283160130168,U601,20180418
656,107.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.5628756487943205,U601,20180418
657,107.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.301250290577979,U601,20180418
658,107.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.797864189232524,U601,20180418
659,107.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.459620560930592,U601,20180418
660,107.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.139981841257505,U601,20180418
661,107.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.653229959589518,U601,20180418
662,107.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.933731119614857,U601,20180418
663,107.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.518882219417609,U601,20180418
664,108.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.606478478116927,U601,20180418
665,108.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.351577721565465,U601,20180418
666,108.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.851202542305161,U601,20180418
667,108.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.514915530682156,U601,20180418
668,108.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.18622082413663,U601,20180418
669,108.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.704339603335296,U601,20180418
670,108.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,8.9871748387184,U601,20180418
671,108.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.574393237962653,U601,20180418
672,109.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.64986360862488,U601,20180418
673,109.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.401410313265778,U601,20180418
674,109.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.90389203094959,U601,20180418
675,109.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.569691281041809,U601,20180418
676,109.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.232147497472592,U601,20180418
677,109.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.754912098031552,U601,20180418
678,109.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.039975826523207,U601,20180418
679,109.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.629391436398963,U601,20180418
680,110.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.6930398003340486,U601,20180418
681,110.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.450770754423856,U601,20180418
682,110.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,8.955979855215405,U601,20180418
683,110.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.623979944275764,U601,20180418
684,110.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.277774393629579,U601,20180418
685,110.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.804973875138877,U601,20180418
686,110.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.09218150962878,U601,20180418
687,110.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.683907826486957,U601,20180418
688,111.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.736011590472377,U601,20180418
689,111.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.499669492095683,U601,20180418
690,111.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.00748391127863,U601,20180418
691,111.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.677789971866147,U601,20180418
692,111.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.32310694339326,U601,20180418
693,111.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.8545373028150065,U601,20180418
694,111.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.143809374600512,U601,20180418
695,111.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.737950388628503,U601,20180418
696,112.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.7787998647970795,U601,20180418
697,112.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.548145884980887,U601,20180418
698,112.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.058448838867426,U601,20180418
699,112.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.731150383438985,U601,20180418
700,112.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.368172440331698,U601,20180418
701,112.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.903644426436828,U601,20180418
702,112.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.194903390725703,U601,20180418
703,112.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.791547235455955,U601,20180418
704,113.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.821406230360608,U601,20180418
705,113.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.596210610359814,U601,20180418
706,113.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.108895611042787,U601,20180418
707,113.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.78407168952486,U601,20180418
708,113.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.412974944725542,U601,20180418
709,113.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,6.952308044944259,U601,20180418
710,113.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.245484382903168,U601,20180418
711,113.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.84470814337955,U601,20180418
712,114.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.8638435938065285,U601,20180418
713,114.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.643886170228941,U601,20180418
714,114.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.158856198026161,U601,20180418
715,114.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.836577284220732,U601,20180418
716,114.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.457530382647177,U601,20180418
717,114.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.000552539674242,U601,20180418
718,114.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.295584250283994,U601,20180418
719,114.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.8974558772574,U601,20180418
720,115.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.90612536578659,U601,20180418
721,115.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.6911940832763355,U601,20180418
722,115.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.208350117047154,U601,20180418
723,115.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.888674483848074,U601,20180418
724,115.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.50185535871823,U601,20180418
725,115.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.0484003157445985,U601,20180418
726,115.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.345221753910174,U601,20180418
727,115.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,10.949797229908446,U601,20180418
728,116.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.948253975602683,U601,20180418
729,116.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.738145096601884,U601,20180418
730,116.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.257397575515627,U601,20180418
731,116.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.940375093437895,U601,20180418
732,116.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.545954379301846,U601,20180418
733,116.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.095864187330149,U601,20180418
734,116.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.394416950509413,U601,20180418
735,116.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.001743448916287,U601,20180418
736,117.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,4.990239756618825,U601,20180418
737,117.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.784756006649352,U601,20180418
738,117.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.306020595585506,U601,20180418
739,117.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,10.991695698039656,U601,20180418
740,117.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.5898398696482126,U601,20180418
741,117.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.142961966601314,U601,20180418
742,117.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.44319177385547,U601,20180418
743,117.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.05331076519411,U601,20180418
744,118.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.0320886919586005,U601,20180418
745,118.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.831045026847535,U601,20180418
746,118.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.354241134408962,U601,20180418
747,118.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.04264590322699,U601,20180418
748,118.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.633521980286822,U601,20180418
749,118.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.189714005702862,U601,20180418
750,118.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.49156755516609,U601,20180418
751,118.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.104508185063,U601,20180418
752,119.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.073797100224813,U601,20180418
753,119.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.877019769337669,U601,20180418
754,119.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.402072709693105,U601,20180418
755,119.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.093231430027606,U601,20180418
756,119.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.677000836282025,U601,20180418
757,119.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.236129714410538,U601,20180418
758,119.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.539557484997468,U601,20180418
759,119.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.155341000870791,U601,20180418
760,120.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.11536924715327,U601,20180418
761,120.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.922686160494709,U601,20180418
762,120.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.449521299311751,U601,20180418
763,120.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.143452945340854,U601,20180418
764,120.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.720281323010374,U601,20180418
765,120.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.282215178208892,U601,20180418
766,120.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.587167277910163,U601,20180418
767,120.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.205809557096215,U601,20180418
768,121.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.156811818802704,U601,20180418
769,121.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,6.968061377273722,U601,20180418
770,121.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.49661077500781,U601,20180418
771,121.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.193324380737387,U601,20180418
772,121.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.76337338645914,U601,20180418
773,121.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.327989578238303,U601,20180418
774,121.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.63442042082981,U601,20180418
775,121.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.255927219456595,U601,20180418
776,122.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.198130881133874,U601,20180418
777,122.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,7.013157562903874,U601,20180418
778,122.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.543351966528306,U601,20180418
779,122.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.242851601592106,U601,20180418
780,122.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.80628552310782,U601,20180418
781,122.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.373465585262898,U601,20180418
782,122.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.681327323496832,U601,20180418
783,122.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.305699673374493,U601,20180418
784,123.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.239329823599433,U601,20180418
785,123.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,7.057981123902459,U601,20180418
786,123.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.58975347966325,U601,20180418
787,123.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.292039287165863,U601,20180418
788,123.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.84902199808969,U601,20180418
789,123.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.418650160825409,U601,20180418
790,123.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.727896450232384,U601,20180418
791,123.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.355131353818212,U601,20180418
792,124.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.2804192514322565,U601,20180418
793,124.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,7.102547158905842,U601,20180418
794,124.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.63583565158923,U601,20180418
795,124.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.340903521037756,U601,20180418
796,124.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.891594531517374,U601,20180418
797,124.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.463559566715758,U601,20180418
798,124.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.7741480466699,U601,20180418
799,124.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.404238062808886,U601,20180418
800,125.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.321403212985704,U601,20180418
801,125.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,7.1468636815425,U601,20180418
802,125.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.68160576062894,U601,20180418
803,125.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.389446487063024,U601,20180418
804,125.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.934008414623471,U601,20180418
805,125.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.508202186882023,U601,20180418
806,125.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.820089016215134,U601,20180418
807,125.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.45302178676736,U601,20180418
808,126.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.364318034101987,U601,20180418
809,126.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,7.192547302702529,U601,20180418
810,126.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.7267304109434,U601,20180418
811,126.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.435731522237145,U601,20180418
812,126.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,5.978249391208788,U601,20180418
813,126.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.554008885097636,U601,20180418
814,126.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.865245497462174,U601,20180418
815,126.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.49950477372653,U601,20180418
816,127.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.407051957133075,U601,20180418
817,127.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,7.237885381218518,U601,20180418
818,127.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.771490890696631,U601,20180418
819,127.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.48172318559432,U601,20180418
820,127.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,6.022246057549443,U601,20180418
821,127.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.599453145556787,U601,20180418
822,127.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.910044405485705,U601,20180418
823,127.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.545695788120431,U601,20180418
824,128.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.449608559193068,U601,20180418
825,128.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,7.282890185611499,U601,20180418
826,128.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.815903050127993,U601,20180418
827,128.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.527431158403516,U601,20180418
828,128.0,3.6,0.0,1,615,Allura Clarity,Single Plane,11,6.066005063811321,U601,20180418
829,128.0,3.6,0.1,1,615,Allura Clarity,Single Plane,11,7.644548720749505,U601,20180418
830,128.0,3.6,0.4,1,615,Allura Clarity,Single Plane,11,9.954501307841259,U601,20180418
831,128.0,3.6,0.9,1,615,Allura Clarity,Single Plane,11,11.591604209432951,U601,20180418
832,129.0,3.6,0.0,0,615,Allura Clarity,Single Plane,11,5.491984379041577,U601,20180418
833,129.0,3.6,0.1,0,615,Allura Clarity,Single Plane,11,7.327569487405228,U601,20180418
834,129.0,3.6,0.4,0,615,Allura Clarity,Single Plane,11,9.85997675209609,U601,20180418
835,129.0,3.6,0.9,0,615,Allura Clarity,Single Plane,11,11.572853252687255,U601,20180418
