kvp_kv,filtration_inherent_mmal,filtration_added_mmcu,filtration_added_mmal,anode_angle_deg,hvl_mmal
26,3.7000000000000015,0.9,0,8,1.422008866544612
26,3.8000000000000016,0.0,0,8,0.9065191074550949
26,3.8000000000000016,0.1,0,8,1.0894452607424197
26,3.8000000000000016,0.2,0,8,1.1930253215215656
26,3.8000000000000016,0.3,0,8,1.2603144527247427
26,3.8000000000000016,0.6,0,8,1.369994019843131
26,3.8000000000000016,0.9,0,8,1.422385673679725
26,3.9000000000000017,0.0,0,8,0.9144647591340284
26,3.9000000000000017,0.1,0,8,1.0934812366384399
26,3.9000000000000017,0.2,0,8,1.1954930626824563
26,3.9000000000000017,0.3,0,8,1.2619894038259831
26,3.9000000000000017,0.6,0,8,1.3707085073001506
26,3.9000000000000017,0.9,0,8,1.422760237794055
26,4.000000000000002,0.0,0,8,0.9221996557866801
26,4.000000000000002,0.1,0,8,1.0974457231146824
26,4.000000000000002,0.2,0,8,1.1979280586398213
26,4.000000000000002,0.3,0,8,1.2636464649052046
26,4.000000000000002,0.6,0,8,1.3714178752095152
26,4.000000000000002,0.9,0,8,1.4231325750765154
26,4.100000000000001,0.0,0,8,0.9297330279678687
26,4.100000000000001,0.1,0,8,1.1013407871875807
26,4.100000000000001,0.2,0,8,1.2003310063585397
26,4.100000000000001,0.3,0,8,1.2652859345758156
26,4.100000000000001,0.6,0,8,1.372122174387795
26,4.100000000000001,0.9,0,8,1.4235027015586466
26,4.200000000000002,0.0,0,8,0.9370735289170796
26,4.200000000000002,0.1,0,8,1.1051684112247417
26,4.200000000000002,0.2,0,8,1.2027025817405987
26,4.200000000000002,0.3,0,8,1.2669081043392594
26,4.200000000000002,0.6,0,8,1.372821454932953
26,4.200000000000002,0.9,0,8,1.4238706331166464
26,4.3000000000000025,0.0,0,8,0.94422928235752
26,4.3000000000000025,0.1,0,8,1.1089304974580645
26,4.3000000000000025,0.2,0,8,1.2050434404507768
26,4.3000000000000025,0.3,0,8,1.2685132588049095
26,4.3000000000000025,0.6,0,8,1.3735157662377757
26,4.3000000000000025,0.9,0,8,1.424236385473428
26,4.400000000000002,0.0,0,8,0.951207925647869
26,4.400000000000002,0.1,0,8,1.1126288721985753
26,4.400000000000002,0.2,0,8,1.207354218702375
26,4.400000000000002,0.3,0,8,1.2701016759016373
26,4.400000000000002,0.6,0,8,1.3742051570030263
26,4.400000000000002,0.9,0,8,1.4245999742005746
26,4.500000000000002,0.0,0,8,0.9580166482289127
26,4.500000000000002,0.1,0,8,1.11626528977658
26,4.500000000000002,0.2,0,8,1.2096355340053475
26,4.500000000000002,0.3,0,8,1.2716736270813722
26,4.500000000000002,0.6,0,8,1.3748896752502557
26,4.500000000000002,0.9,0,8,1.424961414720324
26,4.600000000000002,0.0,0,8,0.9646622261995513
26,4.600000000000002,0.1,0,8,1.1198414362285312
26,4.600000000000002,0.2,0,8,1.2118879858789513
26,4.600000000000002,0.3,0,8,1.2732293775150567
26,4.600000000000002,0.6,0,8,1.3755693683343553
26,4.600000000000002,0.9,0,8,1.4253207223075046
26,4.700000000000003,0.0,0,8,0.9711510535117713
26,4.700000000000003,0.1,0,8,1.1233589327501243
26,4.700000000000003,0.2,0,8,1.2141121565309376
26,4.700000000000003,0.3,0,8,1.2747691862813042
26,4.700000000000003,0.6,0,8,1.3762442829557995
26,4.700000000000003,0.9,0,8,1.4256779120914005
26,4.8000000000000025,0.0,0,8,0.9774891701970319
26,4.8000000000000025,0.1,0,8,1.1268193389333103
26,4.8000000000000025,0.2,0,8,1.2163086115051591
26,4.8000000000000025,0.3,0,8,1.2762933065481101
26,4.8000000000000025,0.6,0,8,1.3769144651726124
26,4.8000000000000025,0.9,0,8,1.4260329990576583
26,4.900000000000002,0.0,0,8,0.9836822879741751
26,4.900000000000002,0.1,0,8,1.1302241558034354
26,4.900000000000002,0.2,0,8,1.218477900299341
26,4.900000000000002,0.3,0,8,1.2778019857478904
26,4.900000000000002,0.6,0,8,1.37757996041209
26,4.900000000000002,0.9,0,8,1.426385998050074
26,5.000000000000003,0.0,0,8,0.9897358178072221
26,5.000000000000003,0.1,0,8,1.1335748286712422
26,5.000000000000003,0.2,0,8,1.2206205569546682
26,5.000000000000003,0.3,0,8,1.2792954657461606
26,5.000000000000003,0.6,0,8,1.3782408134822217
26,5.000000000000003,0.9,0,8,1.4267369237724685
27,2.0,0.0,0,8,0.7540954427494387
27,2.0,0.1,0,8,1.0764017795162548
27,2.0,0.2,0,8,1.235378571864514
27,2.0,0.3,0,8,1.3322361978679125
27,2.0,0.6,0,8,1.4824932783179874
27,2.0,0.9,0,8,1.5528315976486473
27,2.1,0.0,0,8,0.7699960682296068
27,2.1,0.1,0,8,1.0828929790726591
27,2.1,0.2,0,8,1.2390071148884014
27,2.1,0.3,0,8,1.3345851334422563
27,2.1,0.6,0,8,1.4834449073558729
27,2.1,0.9,0,8,1.5533330104249186
27,2.2,0.0,0,8,0.7852440752765085
27,2.2,0.1,0,8,1.0892418450427992
27,2.2,0.2,0,8,1.2425803772340536
27,2.2,0.3,0,8,1.3369064721277637
27,2.2,0.6,0,8,1.4843895996014973
27,2.2,0.9,0,8,1.5538315718511369
27,2.3000000000000003,0.0,0,8,0.7998914127094893
27,2.3000000000000003,0.1,0,8,1.095453641348451
27,2.3000000000000003,0.2,0,8,1.2460997448603395
27,2.3000000000000003,0.3,0,8,1.339200734824873
27,2.3000000000000003,0.6,0,8,1.4853274294605772
27,2.3000000000000003,0.9,0,8,1.554327303350438
27,2.4000000000000004,0.0,0,8,0.8139830573016212
27,2.4000000000000004,0.1,0,8,1.1015333491706707
27,2.4000000000000004,0.2,0,8,1.2495665536915843
27,2.4000000000000004,0.3,0,8,1.341468428346809
27,2.4000000000000004,0.6,0,8,1.4862584702066037
27,2.4000000000000004,0.9,0,8,1.5548202261215782
27,2.5000000000000004,0.0,0,8,0.8275583580578348
27,2.5000000000000004,0.1,0,8,1.1074856875752104
27,2.5000000000000004,0.2,0,8,1.2529820921082133
27,2.5000000000000004,0.3,0,8,1.34371004593608
27,2.5000000000000004,0.6,0,8,1.4871827940033941
27,2.5000000000000004,0.9,0,8,1.5553103611420416
27,2.6000000000000005,0.0,0,8,0.8406520482676932
27,2.6000000000000005,0.1,0,8,1.1133151319903678
27,2.6000000000000005,0.2,0,8,1.2563476032092709
27,2.6000000000000005,0.3,0,8,1.3459260677462723
27,2.6000000000000005,0.6,0,8,1.488100471927056
27,2.6000000000000005,0.9,0,8,1.555797729171046
27,2.7000000000000006,0.0,0,8,0.8532950372907671
27,2.7000000000000006,0.1,0,8,1.119025930928207
27,2.7000000000000006,0.2,0,8,1.2596642869153447
27,2.7000000000000006,0.3,0,8,1.3481169612988122
27,2.7000000000000006,0.6,0,8,1.4890115739874215
27,2.7000000000000006,0.9,0,8,1.5562823507525532
27,2.8000000000000007,0.0,0,8,0.8655150176865145
27,2.8000000000000007,0.1,0,8,1.1246221212238994
27,2.8000000000000007,0.2,0,8,1.2629333019411195
27,2.8000000000000007,0.3,0,8,1.3502831819186483
27,2.8000000000000007,0.6,0,8,1.4899161691489209
27,2.8000000000000007,0.9,0,8,1.5567642462181668
27,2.900000000000001,0.0,0,8,0.877337020402892
27,2.900000000000001,0.1,0,8,1.1301075419778277
27,2.900000000000001,0.2,0,8,1.266155767652752
27,2.900000000000001,0.3,0,8,1.352425173150859
27,2.900000000000001,0.6,0,8,1.4908143253509938
27,2.900000000000001,0.9,0,8,1.5572434356900502
27,3.000000000000001,0.0,0,8,0.8887836683040544
27,3.000000000000001,0.1,0,8,1.1354858473429008
27,3.000000000000001,0.2,0,8,1.2693327658200717
27,3.000000000000001,0.3,0,8,1.3545433671594733
27,3.000000000000001,0.6,0,8,1.491706109527961
27,3.000000000000001,0.9,0,8,1.5577199390837246
27,3.100000000000001,0.0,0,8,0.8998756776997887
27,3.100000000000001,0.1,0,8,1.1407605182756966
27,3.100000000000001,0.2,0,8,1.2724653422714016
27,3.100000000000001,0.3,0,8,1.3566381851095106
27,3.100000000000001,0.6,0,8,1.4925915876284597
27,3.100000000000001,0.9,0,8,1.5581937761108886
27,3.200000000000001,0.0,0,8,0.9106319416730616
27,3.200000000000001,0.1,0,8,1.1459348733537216
27,3.200000000000001,0.2,0,8,1.2755545084577333
27,3.200000000000001,0.3,0,8,1.3587100375331165
27,3.200000000000001,0.6,0,8,1.493470824634368
27,3.200000000000001,0.9,0,8,1.558664966282131
27,3.300000000000001,0.0,0,8,0.9210698678977518
27,3.300000000000001,0.1,0,8,1.1510120787485527
27,3.300000000000001,0.2,0,8,1.2786012429322984
27,3.300000000000001,0.3,0,8,1.3607593246805991
27,3.300000000000001,0.6,0,8,1.4943438845793358
27,3.300000000000001,0.9,0,8,1.5591335289096475
27,3.4000000000000012,0.0,0,8,0.9312055014693529
27,3.4000000000000012,0.1,0,8,1.1559951574342522
27,3.4000000000000012,0.2,0,8,1.2816064927510233
27,3.4000000000000012,0.3,0,8,1.36278643685711
27,3.4000000000000012,0.6,0,8,1.4952108305668077
27,3.4000000000000012,0.9,0,8,1.559599483109878
27,3.5000000000000013,0.0,0,8,0.9410536856322538
27,3.5000000000000013,0.1,0,8,1.1608869977016334
27,3.5000000000000013,0.2,0,8,1.2845711777789672
27,3.5000000000000013,0.3,0,8,1.3647917547456758
27,3.5000000000000013,0.6,0,8,1.4960717247876816
27,3.5000000000000013,0.9,0,8,1.5600628478061245
27,3.6000000000000014,0.0,0,8,0.9506281877086754
27,3.6000000000000014,0.1,0,8,1.1656903610412372
27,3.6000000000000014,0.2,0,8,1.2874961800134237
27,3.6000000000000014,0.3,0,8,1.366775649717246
27,3.6000000000000014,0.6,0,8,1.4969266285375142
27,3.6000000000000014,0.9,0,8,1.5605236417311055
27,3.7000000000000015,0.0,0,8,0.9599418083160394
27,3.7000000000000015,0.1,0,8,1.1704078894513215
27,3.7000000000000015,0.2,0,8,1.2903823626962452
27,3.7000000000000015,0.3,0,8,1.3687384841283647
27,3.7000000000000015,0.6,0,8,1.4977756022333397
27,3.7000000000000015,0.9,0,8,1.5609818834294922
27,3.8000000000000016,0.0,0,8,0.9690064751323398
27,3.8000000000000016,0.1,0,8,1.175042112221145
27,3.8000000000000016,0.2,0,8,1.2932305594870872
27,3.8000000000000016,0.3,0,8,1.370680611607072
27,3.8000000000000016,0.6,0,8,1.4986187054300908
27,3.8000000000000016,0.9,0,8,1.561437591260373
27,3.9000000000000017,0.0,0,8,0.9778333244169641
27,3.9000000000000017,0.1,0,8,1.179595452234845
27,3.9000000000000017,0.2,0,8,1.2960415785292145
27,3.9000000000000017,0.3,0,8,1.3726023773275864
27,3.9000000000000017,0.6,0,8,1.499455996836656
27,3.9000000000000017,0.9,0,8,1.5618907833997189
27,4.000000000000002,0.0,0,8,0.9864327723657619
27,4.000000000000002,0.1,0,8,1.1840702318365202
27,4.000000000000002,0.2,0,8,1.2988162034697128
27,4.000000000000002,0.3,0,8,1.3745041182742868
27,4.000000000000002,0.6,0,8,1.5002875343315263
27,4.000000000000002,0.9,0,8,1.5623414778427616
27,4.100000000000001,0.0,0,8,0.9948145739360121
27,4.100000000000001,0.1,0,8,1.1884686782931702
27,4.100000000000001,0.2,0,8,1.3015551944291774
27,4.100000000000001,0.3,0,8,1.3763861634954968
27,4.100000000000001,0.6,0,8,1.501113374978138
27,4.100000000000001,0.9,0,8,1.5627896923558218
27,4.200000000000002,0.0,0,8,1.002987899762491
27,4.200000000000002,0.1,0,8,1.1927929288885826
27,4.200000000000002,0.2,0,8,1.3042592889238709
27,4.200000000000002,0.3,0,8,1.3782488343475456
